time,price,status,amount
141031,12.4,S,1000
141031,12.4,S,1000
141031,12.4,S,500
141031,12.4,S,300
141031,12.4,S,200
141031,12.4,S,500
141031,12.4,B,100
141032,12.39,S,200
141032,12.39,S,200
141032,12.38,S,2000
141032,12.37,S,500
141032,12.36,S,3100
141035,12.4,B,2300
141035,12.42,B,57700
141035,12.42,B,200
141037,12.4,B,300
141037,12.4,B,1000
141041,12.38,S,2000
141044,12.4,B,900
141044,12.4,B,100
141049,12.38,S,14900
141052,12.4,B,900
141054,12.4,S,100
141054,12.39,S,400
141055,12.38,S,6100
141055,12.37,S,500
141055,12.36,S,1900
141055,12.36,B,200
141056,12.36,B,1000
141058,12.36,B,1000
141101,12.36,B,300
141105,12.36,B,1400
141106,12.36,B,500
141114,12.36,B,2100
141114,12.36,B,7900
141114,12.35,S,400
141114,12.35,S,200
141114,12.35,S,300
141117,12.35,S,500
141117,12.35,S,1000
141117,12.35,S,1200
141117,12.35,S,100
141118,12.35,B,500
141118,12.35,B,500
141118,12.35,B,1900
141120,12.35,B,2000
141127,12.35,B,700
141130,12.35,B,500
141132,12.35,B,1000
141135,12.35,B,500
141136,12.35,B,500
141141,12.36,B,800
141146,12.35,S,100
141146,12.35,S,800
141146,12.36,B,100
141151,12.35,S,200
141151,12.35,S,300
141151,12.36,B,1000
141152,12.36,B,100
141153,12.35,S,200
141153,12.35,S,100
141153,12.35,S,200
141154,12.36,B,500
141200,12.36,B,400
141210,12.36,S,100
141210,12.36,S,200
141210,12.36,S,1500
141210,12.36,S,1000
141210,12.36,S,500
141210,12.36,S,100
141210,12.36,S,100
141210,12.36,S,1000
141210,12.35,S,500
141223,12.45,B,500
141224,12.37,S,200
141224,12.37,S,300
141226,12.39,S,200
141226,12.37,S,200
141233,12.37,S,2500
141235,12.37,B,500
141235,12.37,B,1000
141240,12.38,S,50
141243,12.38,S,950
141243,12.37,S,300
141244,12.37,B,500
141246,12.37,B,250
141250,12.45,B,100
141250,12.45,B,300
141323,12.52,B,2000
141330,12.52,S,300
141332,12.45,S,1100
141332,12.45,S,1200
141332,12.45,S,500
141332,12.45,S,6200
141337,12.45,B,1000
141410,12.51,B,100
141410,12.52,B,200
141410,12.52,B,200
141431,12.51,S,200
141441,12.5,B,1000
141445,12.48,S,200
141447,12.48,B,300
141502,12.49,B,300
141507,12.48,S,700
141507,12.48,S,1300
141507,12.48,S,1000
141507,12.47,S,6700
141512,12.47,B,300
141518,12.49,B,200
141532,12.48,S,2000
141536,12.48,B,500
141540,12.49,B,4000
141559,12.48,B,1000
141602,12.48,B,1000
141602,12.47,S,500
141602,12.47,S,1000
141602,12.46,S,500
141604,12.46,S,2100
141608,12.46,B,1000
141612,12.45,S,2900
141612,12.45,S,1000
141612,12.45,S,200
141612,12.45,S,1500
141612,12.45,S,1400
141622,12.45,S,500
141626,12.45,S,3100
141626,12.44,S,700
141626,12.41,S,600
141626,12.41,S,500
141626,12.4,S,500
141626,12.4,S,500
141626,12.4,S,100
141631,12.45,B,200
141631,12.47,B,1800
141639,12.47,B,200
141705,12.41,S,100
141705,12.41,S,300
141716,12.46,B,500
141716,12.46,B,200
141724,12.41,S,4700
141726,12.41,B,100
141726,12.41,B,5000
141727,12.41,B,100
141729,12.41,B,400
141734,12.41,B,1000
141745,12.41,B,300
141746,12.41,B,200
141747,12.4,S,100
141756,12.4,B,1000
141801,12.4,B,100
141810,12.4,B,200
141811,12.4,B,500
141812,12.39,S,1000
141812,12.39,S,1000
141815,12.39,B,500
141826,12.39,B,100
141828,12.39,B,500
141831,12.39,B,1500
141845,12.4,B,100
141845,12.41,B,1900
141902,12.41,B,500
141902,12.41,B,5000
141913,12.41,B,935
141913,12.41,B,1000
142009,12.42,S,700
142012,12.47,B,500
142013,12.47,B,200
142013,12.47,B,800
142030,12.47,B,200
142030,12.47,B,100
142031,12.47,B,400
142100,12.44,S,300
142103,12.44,B,1700
142110,12.47,B,200
142114,12.47,B,300
142118,12.47,S,100
142141,12.47,S,100
142156,12.49,B,5500
142158,12.5,B,6500
142201,12.5,S,700
142228,12.5,B,200
142231,12.5,B,1000
142233,12.5,B,1400
142234,12.5,B,100
142234,12.5,B,300
142237,12.5,S,1000
142311,12.52,B,1000
142312,12.52,B,1800
142315,12.52,S,200
142315,12.52,S,800
142328,12.52,S,700
142337,12.54,B,400
142337,12.54,B,800
142337,12.54,B,300
142340,12.56,B,1400
142340,12.56,B,1000
142340,12.56,B,700
142341,12.56,S,500
142345,12.56,S,500
142346,12.56,S,2100
142351,12.57,B,200
142357,12.56,S,500
142357,12.54,S,1500
142357,12.52,S,500
142357,12.51,S,500
142357,12.51,S,500
142357,12.51,S,500
142357,12.5,S,1500
142358,12.57,B,200
142358,12.57,B,2800
142358,12.58,B,2100
142358,12.58,B,1000
142358,12.59,B,300
142358,12.59,B,400
142358,12.6,B,146
142358,12.6,B,1000
142358,12.6,B,400
142358,12.6,B,5000
142358,12.61,B,454
142412,12.53,B,500
142429,12.52,S,300
142429,12.51,S,1900
142429,12.51,S,500
142436,12.5,S,2200
142436,12.5,S,300
142436,12.5,S,500
142440,12.51,B,100
142441,12.51,B,200
142445,12.51,B,300
142456,12.51,B,1700
142518,12.53,S,1000
142520,12.53,S,300
142522,12.54,B,1200
142526,12.53,S,2000
142604,12.51,S,500
142621,12.5,S,2500
142621,12.5,S,500
142621,12.5,S,300
142621,12.5,S,200
142648,12.5,B,1500
142648,12.5,B,500
142652,12.5,B,300
142712,12.49,S,1000
142712,12.49,S,500
142722,12.49,B,1200
142754,12.49,B,600
142832,12.48,S,1000
142832,12.48,S,100
142832,12.48,S,500
142832,12.48,S,5000
142838,12.48,B,500
142847,12.47,S,500
142847,12.47,S,500
142921,12.47,S,300
142936,12.47,S,100
142938,12.47,S,200
142944,12.48,B,1000
142958,12.48,B,1100
143006,12.48,B,600
143015,12.48,B,200
143018,12.48,B,1000
143021,12.47,S,900
143027,12.48,B,2000
143042,12.48,B,2000
143049,12.47,S,600
143050,12.47,S,100
143052,12.47,S,300
143052,12.47,S,700
143053,12.48,B,1900
143101,12.48,S,700
143120,12.49,B,500
143138,12.49,B,200
143138,12.49,B,800
143141,12.49,B,400
143142,12.49,B,300
143148,12.49,B,2500
143155,12.5,B,1000
143203,12.5,B,5600
143209,12.5,S,14400
143209,12.49,S,500
143209,12.49,S,2000
143209,12.49,S,1000
143209,12.49,S,300
143209,12.49,S,900
143209,12.49,S,6300
143209,12.49,S,600
143210,12.49,B,1300
143210,12.49,B,1500
143258,12.49,S,400
143258,12.49,S,200
143258,12.49,S,1100
143316,12.5,S,800
143316,12.49,S,1600
143330,12.5,S,1000
143332,12.51,B,200
143348,12.51,B,300
143348,12.51,B,200
143352,12.51,B,500
143353,12.51,B,200
143353,12.51,B,300
143353,12.51,B,500
143353,12.51,B,400
143411,12.53,B,1000
143423,12.53,B,500
143424,12.56,B,500
143424,12.58,B,500
143424,12.58,B,1000
143446,12.6,B,500
143456,12.58,S,400
143456,12.58,S,300
143456,12.58,S,300
143504,12.58,S,500
143516,12.58,S,2000
143516,12.58,S,1200
143516,12.58,S,100
143525,12.58,B,100
143535,12.53,S,100
143539,12.58,B,100
143603,12.53,S,200
143615,12.53,S,100
143615,12.53,S,900
143625,12.53,S,100
143625,12.53,S,300
143627,12.56,B,100
143632,12.53,S,800
143632,12.53,S,3400
143634,12.53,S,4100
143637,12.53,S,1900
143637,12.53,S,200
143637,12.53,S,500
143637,12.52,S,1000
143637,12.52,S,1500
143637,12.51,S,1600
143637,12.51,S,2000
143637,12.51,S,800
143637,12.51,S,5000
143637,12.51,S,1000
143637,12.5,S,14000
143637,12.5,S,1300
143637,12.5,S,100
143637,12.5,S,100
143637,12.5,S,1000
143637,12.5,S,2000
143637,12.49,S,28400
143637,12.49,S,500
143637,12.49,S,300
143659,12.48,S,100
143712,12.49,B,5000
143715,12.49,B,100
143716,12.48,S,200
143716,12.48,S,1800
143716,12.48,S,3200
143716,12.48,S,2000
143716,12.48,S,1000
143717,12.48,B,1100
143721,12.48,B,2800
143729,12.48,B,800
143736,12.47,S,400
143736,12.47,S,600
143750,12.47,S,300
143750,12.47,S,800
143750,12.47,S,200
143750,12.47,S,500
143750,12.47,B,100
143801,12.46,S,500
143801,12.46,S,100
143807,12.47,B,5000
143807,12.47,B,3100
143807,12.47,B,100
143807,12.47,B,1800
143808,12.47,B,1000
143821,12.46,S,200
143825,12.46,S,200
143825,12.46,S,300
143825,12.46,S,400
143832,12.45,S,1000
143848,12.45,S,100
143849,12.45,S,900
143849,12.45,S,100
143851,12.45,S,400
143851,12.45,S,1000
143851,12.45,S,1000
143851,12.45,S,200
143851,12.45,S,2000
143851,12.44,S,200
143851,12.44,S,700
143906,12.45,S,3000
143909,12.45,S,2000
143911,12.45,B,5000
143913,12.45,B,1000
143923,12.45,B,600
143923,12.45,B,400
143932,12.43,S,500
143932,12.43,S,500
143932,12.43,S,1000
143942,12.42,S,500
143942,12.42,S,600
143943,12.43,B,100
143945,12.43,B,1000
143947,12.42,S,1000
143950,12.43,B,1000
143954,12.42,S,2400
143954,12.42,S,500
143954,12.42,S,1100
144002,12.43,B,900
144002,12.43,B,100
144004,12.42,S,3800
144004,12.42,S,500
144004,12.42,S,400
144004,12.41,S,100
144004,12.41,S,100
144004,12.41,S,500
144004,12.4,S,2000
144004,12.4,S,1000
144004,12.4,S,100
144004,12.4,S,100
144004,12.4,S,100
144004,12.4,S,1300
144019,12.4,S,500
144022,12.4,S,200
144022,12.4,S,4800
144023,12.41,B,1100
144028,12.4,S,200
144028,12.4,S,100
144028,12.4,S,100
144028,12.4,S,400
144029,12.4,S,100
144029,12.4,S,1000
144029,12.4,S,100
144029,12.4,S,400
144029,12.4,S,500
144029,12.4,S,1000
144029,12.4,S,1100
144030,12.41,B,1800
144030,12.42,B,8300
144036,12.4,S,500
144046,12.4,S,200
144048,12.4,S,2200
144048,12.4,S,200
144048,12.4,S,500
144048,12.4,S,5000
144048,12.4,S,100
144048,12.4,S,300
144048,12.4,S,5000
144048,12.4,S,500
144049,12.4,B,1200
144049,12.42,B,1700
144049,12.42,B,600
144049,12.42,B,700
144050,12.43,S,600
144051,12.43,S,200
144058,12.4,S,1000
144058,12.39,B,3000
144102,12.4,S,600
144103,12.4,S,600
144104,12.4,S,800
144104,12.4,S,200
144108,12.41,B,200
144109,12.4,S,100
144109,12.4,S,200
144109,12.4,S,700
144118,12.4,B,800
144118,12.4,B,100
144118,12.41,B,100
144121,12.41,B,200
144127,12.4,B,300
144129,12.4,B,500
144133,12.39,S,600
144133,12.38,S,400
144133,12.38,S,1000
144133,12.38,S,400
144133,12.38,S,1000
144133,12.38,S,300
144133,12.38,S,400
144133,12.38,S,2000
144133,12.38,S,2100
144133,12.38,S,500
144133,12.38,S,1000
144133,12.38,S,300
144137,12.39,B,200
144137,12.39,B,1000
144148,12.39,B,100
144148,12.38,S,300
144149,12.38,S,400
144149,12.38,S,600
144149,12.38,S,1000
144149,12.38,S,2000
144149,12.38,S,200
144149,12.38,S,8800
144149,12.37,S,500
144149,12.37,S,200
144149,12.37,S,2000
144149,12.37,S,500
144149,12.37,S,20000
144149,12.37,S,200
144149,12.37,S,2200
144149,12.36,S,1000
144149,12.36,S,600
144149,12.36,S,1000
144149,12.36,S,2000
144149,12.36,S,5000
144149,12.36,S,100
144149,12.36,S,200
144149,12.36,S,1000
144149,12.36,S,300
144149,12.36,S,1400
144149,12.36,S,300
144149,12.36,S,200
144149,12.36,S,1000
144149,12.36,S,100
144149,12.36,S,400
144149,12.35,S,300
144149,12.35,S,700
144149,12.35,S,100
144149,12.35,S,1000
144149,12.35,S,1000
144149,12.35,S,1000
144149,12.35,S,500
144149,12.35,S,1000
144149,12.35,S,500
144149,12.35,S,500
144149,12.35,S,200
144154,12.39,B,500
144154,12.39,B,4000
144154,12.39,B,500
144158,12.38,B,1000
144158,12.39,B,500
144200,12.39,S,400
144202,12.39,S,3100
144202,12.39,S,200
144202,12.39,S,300
144205,12.39,S,700
144205,12.38,S,1000
144205,12.37,S,100
144213,12.37,S,900
144218,12.36,B,200
144226,12.36,B,1000
144227,12.35,S,100
144227,12.35,S,900
144231,12.35,S,600
144231,12.35,S,5000
144231,12.35,S,300
144231,12.35,S,400
144231,12.35,S,100
144231,12.35,S,1000
144231,12.35,S,1000
144231,12.35,S,1000
144231,12.35,S,500
144231,12.35,S,300
144231,12.35,S,600
144231,12.35,S,600
144232,12.36,B,100
144232,12.36,B,1000
144234,12.36,B,1000
144241,12.35,S,1900
144241,12.35,S,2000
144241,12.35,S,100
144241,12.35,S,500
144244,12.35,B,200
144244,12.35,B,1800
144246,12.35,B,1000
144247,12.34,S,1900
144247,12.34,S,300
144247,12.34,S,500
144247,12.34,S,3000
144247,12.34,S,500
144247,12.34,S,1000
144247,12.33,S,1700
144247,12.33,S,11700
144247,12.33,S,5100
144247,12.33,S,3000
144247,12.33,S,2100
144247,12.33,S,7300
144247,12.33,S,7100
144247,12.33,S,7400
144247,12.32,S,2000
144247,12.32,S,5000
144247,12.32,S,400
144247,12.31,S,300
144247,12.31,S,1400
144247,12.31,S,1000
144247,12.31,S,500
144247,12.31,S,500
144248,12.31,B,500
144249,12.31,B,200
144250,12.31,B,300
144253,12.31,B,5300
144253,12.35,B,4200
144253,12.35,B,500
144254,12.35,B,1000
144257,12.35,B,1000
144258,12.35,B,100
144258,12.35,B,300
144258,12.34,S,100
144259,12.35,B,100
144302,12.35,B,100
144303,12.31,S,500
144303,12.31,S,1000
144303,12.3,S,500
144304,12.35,B,1000
144311,12.35,B,1000
144314,12.35,B,5600
144318,12.34,B,200
144318,12.35,B,800
144318,12.35,B,400
144319,12.35,B,100
144319,12.36,B,800
144319,12.36,B,1100
144331,12.36,B,300
144331,12.37,B,600
144336,12.37,S,100
144336,12.36,S,100
144336,12.36,S,2100
144347,12.39,B,500
144351,12.39,B,500
144351,12.39,B,500
144352,12.39,B,400
144355,12.39,B,100
144357,12.4,B,2200
144357,12.4,B,600
144405,12.4,S,800
144425,12.42,S,500
144425,12.4,S,800
144444,12.44,B,600
144449,12.44,B,400
144449,12.44,B,600
144449,12.44,B,200
144450,12.42,S,200
144450,12.41,S,600
144502,12.42,S,400
144503,12.42,B,5000
144507,12.41,S,400
144507,12.41,S,500
144507,12.42,B,300
144510,12.42,B,4300
144510,12.44,B,700
144510,12.45,B,100
144510,12.45,B,400
144510,12.45,B,4500
144515,12.42,S,300
144515,12.41,S,100
144515,12.41,S,400
144515,12.41,S,200
144535,12.44,B,5000
144548,12.44,B,1000
144548,12.45,B,5400
144548,12.45,B,1000
144549,12.45,S,600
144600,12.44,S,100
144600,12.42,S,1000
144600,12.42,S,400
144600,12.42,S,500
144600,12.42,S,300
144602,12.44,B,2000
144609,12.42,S,2700
144609,12.42,S,100
144609,12.42,S,500
144612,12.42,B,1000
144615,12.42,B,1000
144616,12.42,B,1000
144625,12.41,S,2300
144625,12.42,B,500
144628,12.42,B,200
144631,12.42,B,1500
144634,12.42,B,100
144635,12.42,B,700
144636,12.42,B,500
144636,12.41,S,1700
144636,12.41,S,1500
144636,12.41,S,1000
144636,12.41,S,5000
144637,12.41,B,2000
144643,12.4,S,300
144644,12.41,B,1000
144645,12.4,S,300
144645,12.4,S,1000
144645,12.4,S,200
144652,12.4,S,300
144652,12.4,S,500
144652,12.4,S,200
144658,12.4,S,300
144658,12.4,S,700
144658,12.4,S,100
144658,12.4,S,500
144658,12.4,S,200
144704,12.41,B,2000
144707,12.4,S,1000
144708,12.41,B,900
144709,12.4,S,500
144716,12.41,B,1000
144716,12.4,S,5000
144718,12.4,S,200
144718,12.4,S,500
144721,12.4,S,2300
144721,12.4,S,500
144721,12.4,S,400
144721,12.4,S,100
144722,12.4,B,900
144722,12.4,B,100
144722,12.41,B,9000
144723,12.4,B,300
144727,12.4,B,200
144738,12.39,S,200
144738,12.39,S,800
144741,12.39,S,200
144741,12.39,S,5000
144741,12.39,S,300
144741,12.39,S,1000
144741,12.39,S,5000
144741,12.39,S,700
144741,12.39,S,400
144741,12.38,S,100
144741,12.37,S,200
144741,12.36,S,2000
144741,12.36,S,300
144741,12.36,S,2000
144741,12.36,S,3000
144741,12.36,S,500
144741,12.36,S,500
144741,12.35,S,100
144741,12.35,S,200
144741,12.35,S,500
144741,12.35,S,500
144741,12.35,S,500
144741,12.35,S,100
144741,12.35,S,500
144741,12.35,S,200
144744,12.36,B,300
144744,12.36,B,2700
144748,12.39,B,1000
144748,12.39,B,100
144753,12.39,B,300
144756,12.38,S,300
144813,12.36,B,600
144814,12.38,B,100
144815,12.38,B,100
144815,12.38,B,300
144818,12.36,S,2000
144821,12.36,S,800
144823,12.36,S,16600
144823,12.35,S,1000
144823,12.35,S,100
144823,12.35,S,200
144823,12.35,S,2000
144823,12.35,S,500
144823,12.35,S,200
144825,12.35,B,200
144825,12.35,B,1000
144828,12.33,S,1000
144833,12.33,S,9600
144833,12.33,S,400
144835,12.33,S,400
144835,12.33,S,400
144835,12.33,S,500
144835,12.33,S,600
144835,12.32,S,1500
144835,12.32,S,500
144835,12.32,S,1000
144835,12.32,S,100
144835,12.32,S,1500
144835,12.31,S,1000
144835,12.31,S,1000
144835,12.31,S,500
144835,12.31,S,2000
144835,12.31,S,100
144835,12.31,S,7400
144835,12.31,S,1500
144843,12.33,B,2000
144844,12.33,B,1100
144849,12.31,S,500
144850,12.31,S,200
144851,12.31,S,2900
144851,12.31,S,7100
144852,12.32,S,400
144852,12.32,S,1000
144855,12.32,S,600
144858,12.31,S,10000
144859,12.32,B,200
144901,12.32,B,700
144901,12.33,B,300
144906,12.31,S,200
144908,12.31,S,2000
144914,12.31,S,1000
144916,12.33,B,100
144919,12.33,B,200
144925,12.33,B,500
144927,12.33,B,800
144928,12.33,B,500
144928,12.32,S,500
144928,12.33,B,1100
144929,12.33,B,300
144930,12.33,B,1100
144930,12.32,S,3400
144930,12.32,S,200
144930,12.32,S,500
144930,12.31,S,4700
144930,12.31,S,15000
144930,12.31,S,7300
144930,12.31,S,3000
144930,12.31,S,7100
144930,12.31,S,2100
144930,12.31,S,500
144930,12.31,S,500
144930,12.31,S,1000
144930,12.31,S,600
144930,12.31,S,7400
144930,12.31,S,2100
144930,12.31,S,3000
144930,12.31,S,7100
144930,12.31,S,5100
144930,12.31,S,7300
144930,12.31,S,1000
144930,12.31,S,100
144930,12.31,S,800
144931,12.31,B,200
144932,12.31,B,1200
144934,12.31,B,300
144935,12.31,B,500
144935,12.31,B,1000
144936,12.31,B,1000
144938,12.31,B,500
144941,12.31,B,100
144942,12.3,S,4800
144943,12.31,B,1000
144945,12.3,S,200
144947,12.31,B,8000
144948,12.31,B,16900
144948,12.31,B,2600
144950,12.3,S,2000
144950,12.31,B,300
144950,12.31,B,100
144950,12.31,B,1000
144954,12.31,S,2000
144955,12.31,S,3000
144956,12.31,S,2200
144957,12.31,S,1200
145001,12.31,S,1000
145005,12.32,B,1100
145008,12.31,S,1000
145010,12.32,B,200
145010,12.32,B,1000
145010,12.33,B,100
145015,12.31,S,300
145021,12.32,S,1000
145021,12.32,S,500
145021,12.31,S,500
145026,12.32,S,5000
145026,12.32,S,500
145026,12.31,S,1100
145026,12.31,S,10400
145026,12.31,S,1300
145034,12.32,S,300
145035,12.32,S,400
145036,12.32,S,300
145036,12.31,S,8000
145036,12.31,S,5400
145036,12.31,S,10300
145036,12.31,S,200
145038,12.31,S,200
145042,12.31,S,1000
145042,12.31,S,500
145046,12.31,S,4400
145049,12.31,S,300
145051,12.31,S,100
145052,12.32,S,100
145054,12.31,S,300
145056,12.31,S,100
145057,12.32,B,800
145057,12.31,S,1500
145057,12.31,S,500
145101,12.31,S,500
145101,12.31,S,300
145101,12.31,S,500
145101,12.31,S,700
145101,12.3,S,800
145101,12.3,S,1000
145101,12.3,S,200
145101,12.3,S,1000
145101,12.3,S,1000
145101,12.3,S,500
145101,12.3,S,100
145101,12.3,S,1000
145101,12.3,S,1000
145101,12.3,S,2000
145101,12.3,S,1000
145101,12.3,S,500
145101,12.3,S,1000
145101,12.3,S,100
145101,12.3,S,900
145101,12.3,S,1000
145101,12.3,S,200
145101,12.3,S,100
145101,12.3,S,300
145101,12.3,S,500
145101,12.3,S,10000
145101,12.3,S,200
145101,12.3,S,200
145101,12.3,S,10000
145101,12.3,S,200
145101,12.3,S,10000
145101,12.3,S,5000
145101,12.3,S,10000
145101,12.3,S,200
145103,12.3,S,800
145103,12.31,B,100
145109,12.31,B,500
145109,12.3,S,4000
145109,12.3,S,500
145109,12.3,S,1000
145109,12.3,S,200
145109,12.3,S,200
145109,12.3,S,1000
145109,12.3,S,100
145109,12.3,S,400
145109,12.3,S,500
145109,12.3,S,500
145109,12.3,S,200
145109,12.3,S,1000
145109,12.3,S,5000
145109,12.3,S,500
145115,12.3,S,500
145115,12.3,S,2000
145115,12.3,S,800
145115,12.3,S,5000
145115,12.3,S,300
145115,12.3,S,100
145115,12.3,S,2000
145115,12.3,S,8000
145115,12.3,S,200
145115,12.3,S,1000
145115,12.3,S,300
145115,12.3,S,3000
145115,12.3,S,300
145115,12.3,B,100
145116,12.3,B,100
145116,12.3,B,500
145124,12.3,B,1000
145125,12.3,B,5000
145132,12.3,B,2400
145132,12.29,S,200
145132,12.29,S,800
145133,12.29,S,2000
145133,12.3,B,1400
145135,12.29,S,1200
145135,12.29,S,200
145140,12.29,S,100
145142,12.29,S,100
145143,12.29,S,600
145143,12.29,S,100
145144,12.29,S,300
145152,12.28,S,300
145152,12.28,S,500
145152,12.28,S,100
145152,12.28,S,500
145152,12.28,S,2500
145153,12.29,B,200
145153,12.29,B,800
145155,12.28,S,1000
145156,12.29,B,400
145157,12.28,S,4600
145157,12.28,S,1300
145207,12.28,S,800
145209,12.28,S,2800
145211,12.29,B,2000
145212,12.28,S,1000
145212,12.28,S,1000
145213,12.28,S,1100
145213,12.28,S,3900
145216,12.28,S,3900
145216,12.28,S,1100
145218,12.28,S,1200
145218,12.28,S,1300
145219,12.28,S,1000
145219,12.29,B,100
145220,12.28,S,300
145220,12.28,S,700
145220,12.28,S,1300
145221,12.28,S,300
145222,12.29,B,200
145222,12.28,S,3900
145222,12.28,S,500
145222,12.28,S,1000
145222,12.28,S,1000
145222,12.27,S,3600
145222,12.29,B,1000
145224,12.28,B,100
145224,12.28,S,300
145224,12.27,S,700
145225,12.28,B,300
145235,12.28,B,100
145237,12.28,B,100
145238,12.27,S,1000
145238,12.27,S,1000
145238,12.28,B,100
145239,12.28,B,400
145239,12.28,B,1000
145239,12.28,B,2600
145241,12.28,B,1000
145242,12.28,B,500
145242,12.27,S,700
145242,12.27,S,300
145243,12.27,S,100
145243,12.27,B,200
145250,12.27,B,200
145256,12.26,S,100
145256,12.26,S,900
145258,12.26,S,200
145259,12.26,S,2200
145259,12.26,S,4700
145259,12.26,S,2000
145259,12.26,S,1300
145259,12.26,S,5000
145259,12.26,S,4800
145306,12.26,S,100
145306,12.26,S,1600
145306,12.27,B,500
145306,12.27,B,700
145306,12.27,B,800
145311,12.26,S,1000
145311,12.26,S,4900
145311,12.26,S,4600
145312,12.26,B,1900
145315,12.27,B,1200
145316,12.26,S,400
145319,12.26,S,2300
145323,12.26,S,100
145324,12.26,S,300
145324,12.26,S,4000
145325,12.26,S,1000
145325,12.26,B,200
145325,12.26,B,400
145325,12.27,B,500
145340,12.28,B,4100
145341,12.27,S,2100
145341,12.27,S,200
145341,12.27,S,1000
145341,12.27,S,200
145342,12.28,B,1800
145342,12.28,B,500
145348,12.27,S,1000
145348,12.27,S,300
145348,12.28,B,1000
145348,12.28,B,700
145349,12.28,B,500
145349,12.28,B,500
145351,12.27,S,200
145351,12.27,S,100
145351,12.27,S,200
145351,12.27,S,1000
145351,12.27,S,200
145352,12.27,B,1000
145354,12.27,B,10000
145354,12.27,B,100
145355,12.27,B,1000
145356,12.27,B,100
145357,12.27,B,1000
145357,12.27,B,5000
145359,12.27,B,200
145359,12.27,B,100
145401,12.27,B,200
145404,12.27,B,1000
145405,12.27,B,100
145406,12.27,B,1000
145407,12.27,B,1000
145409,12.27,B,100
145410,12.27,B,100
145410,12.27,B,500
145412,12.27,B,500
145413,12.27,B,100
145413,12.28,B,5000
145414,12.27,S,900
145414,12.27,S,500
145414,12.27,B,100
145414,12.27,B,100
145419,12.27,B,500
145419,12.27,B,100
145420,12.27,B,800
145426,12.28,B,400
145426,12.28,B,100
145426,12.27,S,500
145434,12.27,S,100
145434,12.27,S,100
145434,12.27,S,100
145435,12.28,B,300
145438,12.28,B,200
145439,12.28,B,200
145439,12.27,S,200
145439,12.28,B,2200
145439,12.28,B,900
145456,12.28,S,400
145456,12.28,S,1500
145456,12.28,S,5000
145456,12.28,S,300
145456,12.28,S,200
145456,12.28,S,300
145456,12.28,S,100
145458,12.28,S,100
145458,12.28,S,1000
145458,12.28,S,2000
145458,12.28,S,2000
145458,12.28,S,1000
145458,12.28,S,900
145458,12.28,S,100
145458,12.28,S,100
145458,12.28,S,100
145458,12.28,S,500
145458,12.28,S,1000
145458,12.27,S,15700
145458,12.27,S,100
145458,12.27,S,5000
145458,12.27,S,3000
145458,12.27,S,500
145458,12.27,S,1600
145458,12.27,S,300
145458,12.27,S,500
145458,12.27,S,200
145501,12.29,B,900
145501,12.29,B,100
145502,12.29,B,1000
145503,12.29,B,1300
145503,12.29,B,700
145503,12.29,B,1200
145504,12.29,B,400
145504,12.29,B,400
145507,12.29,B,900
145508,12.28,S,600
145508,12.28,S,1000
145508,12.28,S,1000
145508,12.28,S,500
145509,12.28,B,1200
145509,12.28,B,200
145511,12.28,B,2000
145511,12.28,B,6200
145511,12.29,B,1400
145511,12.29,B,300
145511,12.3,B,9199
145511,12.3,B,1000
145511,12.3,B,700
145511,12.3,B,700
145511,12.3,B,5501
145512,12.29,S,100
145517,12.29,S,100
145517,12.29,S,500
145518,12.29,S,500
145518,12.28,S,1000
145518,12.28,S,1000
145518,12.28,S,500
145518,12.28,S,200
145518,12.28,S,500
145518,12.28,B,6300
145526,12.3,B,799
145526,12.3,B,601
145527,12.3,B,3000
145532,12.3,B,1000
145534,12.29,S,200
145534,12.29,S,100
145535,12.28,S,500
145536,12.29,B,900
145536,12.3,B,100
145536,12.3,B,2000
145537,12.3,B,1000
145537,12.3,B,1000
145547,12.29,S,600
145547,12.3,B,1000
145548,12.3,B,599
145548,12.3,B,401
145551,12.3,B,499
145551,12.3,B,201
145552,12.3,B,1000
145552,12.3,B,1000
145552,12.3,B,599
145552,12.3,S,900
145557,12.3,S,3000
145558,12.3,S,400
145558,12.32,B,6900
145607,12.32,S,1000
145611,12.32,S,2100
145615,12.3,S,500
145616,12.3,S,2000
145617,12.32,B,100
145622,12.32,B,100
145627,12.32,B,1000
145629,12.32,B,400
145631,12.32,B,100
145632,12.32,B,4600
145632,12.31,S,400
145632,12.3,S,500
145633,12.32,B,2100
145633,12.32,B,300
145640,12.35,B,500
145641,12.33,S,2000
145641,12.32,S,200
145641,12.32,S,800
145641,12.35,B,200
145642,12.35,B,300
145642,12.35,B,100
145700,12.35,S,2000
145700,12.35,S,5000
145706,12.33,S,1000
145710,12.32,S,200
145710,12.32,S,500
145710,12.32,S,300
145713,12.35,B,300
145713,12.35,B,400
145713,12.35,B,300
145718,12.35,S,500
145718,12.35,S,500
145719,12.33,B,1600
145720,12.36,S,100
145721,12.32,S,100
145721,12.32,S,300
145721,12.31,S,500
145721,12.31,S,900
145722,12.32,S,2000
145725,12.35,B,100
145731,12.35,B,200
145731,12.35,B,300
145735,12.35,B,700
145739,12.35,B,200
145739,12.38,B,300
145739,12.38,B,600
145739,12.38,B,400
145739,12.38,B,8000
145739,12.38,B,500
145739,12.39,B,1000
145739,12.39,B,1300
145739,12.4,B,2700
145749,12.35,S,100
